lexicon,specific,word
sentiment,negative,cripple
sentiment,negative,crippled
sentiment,negative,cripples
sentiment,negative,crippling
sentiment,negative,crisis
sentiment,negative,critic
sentiment,negative,critical
sentiment,negative,criticism
sentiment,negative,criticisms
sentiment,negative,criticize
sentiment,negative,criticized
sentiment,negative,criticizing
sentiment,negative,critics
sentiment,negative,cronyism
sentiment,negative,crook
sentiment,negative,crooked
sentiment,negative,crooks
sentiment,negative,crowded
sentiment,negative,crowdedness
sentiment,negative,crude
sentiment,negative,cruel
sentiment,negative,crueler
sentiment,negative,cruelest
sentiment,negative,cruelly
sentiment,negative,cruelness
sentiment,negative,cruelties
sentiment,negative,cruelty
sentiment,negative,crumble
sentiment,negative,crumbling
sentiment,negative,crummy
sentiment,negative,crumple
sentiment,negative,crumpled
sentiment,negative,crumples
sentiment,negative,crush
sentiment,negative,crushed
sentiment,negative,crushing
sentiment,negative,cry
sentiment,negative,culpable
sentiment,negative,culprit
sentiment,negative,cumbersome
sentiment,negative,cunt
sentiment,negative,cunts
sentiment,negative,cuplrit
sentiment,negative,curse
sentiment,negative,cursed
sentiment,negative,curses
sentiment,negative,curt
sentiment,negative,cuss
sentiment,negative,cussed
sentiment,negative,cutthroat
sentiment,negative,cynical
sentiment,negative,cynicism
sentiment,negative,damn
sentiment,negative,damage
sentiment,negative,damaged
sentiment,negative,damages
sentiment,negative,damaging
sentiment,negative,damn
sentiment,negative,damnable
sentiment,negative,damnably
sentiment,negative,damnation
sentiment,negative,damned
sentiment,negative,damning
sentiment,negative,damper
sentiment,negative,danger
sentiment,negative,dangerous
sentiment,negative,dangerousness
sentiment,negative,dark
sentiment,negative,darken
sentiment,negative,darkened
sentiment,negative,darker
sentiment,negative,darkness
sentiment,negative,dastard
sentiment,negative,dastardly
sentiment,negative,daunt
sentiment,negative,daunting
sentiment,negative,dauntingly
sentiment,negative,dawdle
sentiment,negative,daze
sentiment,negative,dazed
sentiment,negative,dead
sentiment,negative,deadbeat
sentiment,negative,deadlock
sentiment,negative,deadly
sentiment,negative,deadweight
sentiment,negative,deaf
sentiment,negative,dearth
sentiment,negative,death
sentiment,negative,debacle
sentiment,negative,debase
sentiment,negative,debasement
sentiment,negative,debaser
sentiment,negative,debatable
sentiment,negative,debauch
sentiment,negative,debaucher
sentiment,negative,debauchery
sentiment,negative,debilitate
sentiment,negative,debilitating
sentiment,negative,debility
sentiment,negative,debt
sentiment,negative,debts
sentiment,negative,decadence
sentiment,negative,decadent
sentiment,negative,decay
sentiment,negative,decayed
sentiment,negative,deceit
sentiment,negative,deceitful
sentiment,negative,deceitfully
sentiment,negative,deceitfulness
sentiment,negative,deceive
sentiment,negative,deceiver
sentiment,negative,deceivers
sentiment,negative,deceiving
sentiment,negative,deception
sentiment,negative,deceptive
sentiment,negative,deceptively
sentiment,negative,declaim
sentiment,negative,decline
sentiment,negative,declines
sentiment,negative,declining
sentiment,negative,decrement
sentiment,negative,decrepit
sentiment,negative,decrepitude
sentiment,negative,decry
sentiment,negative,defamation
sentiment,negative,defamations
sentiment,negative,defamatory
sentiment,negative,defame
sentiment,negative,defect
sentiment,negative,defective
sentiment,negative,defects
sentiment,negative,defensive
sentiment,negative,defiance
sentiment,negative,defiant
sentiment,negative,defiantly
sentiment,negative,deficiencies
sentiment,negative,deficiency
sentiment,negative,deficient
sentiment,negative,defile
sentiment,negative,defiler
sentiment,negative,deform
sentiment,negative,deformed
sentiment,negative,defrauding
sentiment,negative,defunct
sentiment,negative,defy
sentiment,negative,degenerate
sentiment,negative,degenerately
sentiment,negative,degeneration
sentiment,negative,degradation
sentiment,negative,degrade
sentiment,negative,degrading
sentiment,negative,degradingly
sentiment,negative,dehumanization
sentiment,negative,dehumanize
sentiment,negative,deign
sentiment,negative,deject
sentiment,negative,dejected
sentiment,negative,dejectedly
sentiment,negative,dejection
sentiment,negative,delay
sentiment,negative,delayed
sentiment,negative,delaying
sentiment,negative,delays
sentiment,negative,delinquency
sentiment,negative,delinquent
sentiment,negative,delirious
sentiment,negative,delirium
sentiment,negative,delude
sentiment,negative,deluded
sentiment,negative,deluge
sentiment,negative,delusion
sentiment,negative,delusional
sentiment,negative,delusions
sentiment,negative,demean
sentiment,negative,demeaning
sentiment,negative,demise
sentiment,negative,demolish
sentiment,negative,demolisher
sentiment,negative,demon
sentiment,negative,demonic
sentiment,negative,demonize
sentiment,negative,demonized
sentiment,negative,demonizes
sentiment,negative,demonizing
sentiment,negative,demoralize
sentiment,negative,demoralizing
sentiment,negative,demoralizingly
sentiment,negative,denial
sentiment,negative,denied
sentiment,negative,denies
sentiment,negative,denigrate
sentiment,negative,denounce
sentiment,negative,dense
sentiment,negative,dent
sentiment,negative,dented
sentiment,negative,dents
sentiment,negative,denunciate
sentiment,negative,denunciation
sentiment,negative,denunciations
sentiment,negative,deny
sentiment,negative,denying
sentiment,negative,deplete
sentiment,negative,deplorable
sentiment,negative,deplorably
sentiment,negative,deplore
sentiment,negative,deploring
sentiment,negative,deploringly
sentiment,negative,deprave
sentiment,negative,depraved
sentiment,negative,depravedly
sentiment,negative,deprecate
sentiment,negative,depress
sentiment,negative,depressed
sentiment,negative,depressing
sentiment,negative,depressingly
sentiment,negative,depression
sentiment,negative,depressions
sentiment,negative,deprive
sentiment,negative,deprived
sentiment,negative,deride
sentiment,negative,derision
sentiment,negative,derisive
sentiment,negative,derisively
sentiment,negative,derisiveness
sentiment,negative,derogatory
sentiment,negative,desecrate
sentiment,negative,desert
sentiment,negative,desertion
sentiment,negative,desiccate
sentiment,negative,desiccated
sentiment,negative,desititute
sentiment,negative,desolate
sentiment,negative,desolately
sentiment,negative,desolation
sentiment,negative,despair
sentiment,negative,despairing
sentiment,negative,despairingly
sentiment,negative,desperate
sentiment,negative,desperately
sentiment,negative,desperation
sentiment,negative,despicable
sentiment,negative,despicably
sentiment,negative,despise
sentiment,negative,despised
sentiment,negative,despoil
sentiment,negative,despoiler
sentiment,negative,despondence
sentiment,negative,despondency
sentiment,negative,despondent
sentiment,negative,despondently
sentiment,negative,despot
sentiment,negative,despotic
sentiment,negative,despotism
sentiment,negative,destabilisation
sentiment,negative,destains
sentiment,negative,destitute
sentiment,negative,destitution
sentiment,negative,destroy
sentiment,negative,destroyer
sentiment,negative,destruction
sentiment,negative,destructive
sentiment,negative,desultory
sentiment,negative,deter
sentiment,negative,deteriorate
sentiment,negative,deteriorating
sentiment,negative,deterioration
sentiment,negative,deterrent
sentiment,negative,detest
sentiment,negative,detestable
sentiment,negative,detestably
sentiment,negative,detested
sentiment,negative,detesting
sentiment,negative,detests
sentiment,negative,detract
sentiment,negative,detracted
sentiment,negative,detracting
sentiment,negative,detraction
sentiment,negative,detracts
sentiment,negative,detriment
sentiment,negative,detrimental
sentiment,negative,devastate
sentiment,negative,devastated
sentiment,negative,devastates
sentiment,negative,devastating
sentiment,negative,devastatingly
sentiment,negative,devastation
sentiment,negative,deviate
sentiment,negative,deviation
sentiment,negative,devil
sentiment,negative,devilish
sentiment,negative,devilishly
sentiment,negative,devilment
sentiment,negative,devilry
sentiment,negative,devious
sentiment,negative,deviously
sentiment,negative,deviousness
sentiment,negative,devoid
sentiment,negative,diabolic
sentiment,negative,diabolical
sentiment,negative,diabolically
sentiment,negative,diametrically
sentiment,negative,diappointed
sentiment,negative,diatribe
sentiment,negative,diatribes
sentiment,negative,dick
sentiment,negative,dictator
sentiment,negative,dictatorial
sentiment,negative,die
sentiment,negative,die-hard
sentiment,negative,died
sentiment,negative,dies
sentiment,negative,difficult
sentiment,negative,difficulties
sentiment,negative,difficulty
sentiment,negative,diffidence
sentiment,negative,dilapidated
sentiment,negative,dilemma
sentiment,negative,dilly-dally
sentiment,negative,dim
sentiment,negative,dimmer
sentiment,negative,din
sentiment,negative,ding
sentiment,negative,dings
sentiment,negative,dinky
sentiment,negative,dire
sentiment,negative,direly
sentiment,negative,direness
sentiment,negative,dirt
sentiment,negative,dirtbag
sentiment,negative,dirtbags
sentiment,negative,dirts
sentiment,negative,dirty
sentiment,negative,disable
sentiment,negative,disabled
sentiment,negative,disaccord
sentiment,negative,disadvantage
