Dumped model
['perspective_score', 'stanford_polite']
Looping through test_issues
stack/commercialhaskell/3431 0
purescript/purescript/1108 0
stack/commercialhaskell/1681 0
purescript/purescript/1107 0
purescript/purescript/2125 0
stack/commercialhaskell/610 0
purescript/purescript/3365 0
purescript/purescript/2124 0
stack/commercialhaskell/2646 0
purescript/purescript/1106 0
purescript/purescript/3364 0
stack/commercialhaskell/4363 0
stack/commercialhaskell/2645 0
purescript/purescript/1105 0
stack/commercialhaskell/1680 0
stack/commercialhaskell/609 0
purescript/purescript/3363 0
stack/commercialhaskell/1679 0
stack/commercialhaskell/2644 0
purescript/purescript/1104 0
purescript/purescript/2123 0
purescript/purescript/3362 0
stack/commercialhaskell/608 0
stack/commercialhaskell/3430 0
stack/commercialhaskell/1678 0
purescript/purescript/2126 0
purescript/purescript/1109 0
purescript/purescript/3366 0
stack/commercialhaskell/2647 0
stack/commercialhaskell/2653 0
stack/commercialhaskell/4368 0
purescript/purescript/1115 0
stack/commercialhaskell/1684 0
stack/commercialhaskell/2651 0
stack/commercialhaskell/4367 0
stack/commercialhaskell/3432 0
purescript/purescript/1114 0
purescript/purescript/2130 0
stack/commercialhaskell/2650 0
stack/commercialhaskell/4366 0
purescript/purescript/1113 0
purescript/purescript/3361 0
stack/commercialhaskell/4365 0
purescript/purescript/1112 0
stack/commercialhaskell/612 0
stack/commercialhaskell/1683 0
purescript/purescript/1111 0
stack/commercialhaskell/2649 0
purescript/purescript/1110 0
stack/commercialhaskell/2648 0
stack/commercialhaskell/4364 0
purescript/purescript/2128 0
stack/commercialhaskell/611 0
purescript/purescript/2127 0
stack/commercialhaskell/1682 0
purescript/purescript/2129 0
stack/commercialhaskell/1685 0
purescript/purescript/1103 0
purescript/purescript/2122 0
stack/commercialhaskell/2641 0
purescript/purescript/3354 0
stack/commercialhaskell/1673 0
purescript/purescript/3353 0
stack/commercialhaskell/3423 0
purescript/purescript/1097 0
purescript/purescript/2118 0
purescript/purescript/3351 0
stack/commercialhaskell/2640 0
stack/commercialhaskell/1672 0
purescript/purescript/455 0
stack/commercialhaskell/603 0
stack/commercialhaskell/3422 0
purescript/purescript/454 0
stack/commercialhaskell/1671 0
purescript/purescript/1096 0
stack/commercialhaskell/2639 0
stack/commercialhaskell/2638 0
stack/commercialhaskell/3421 0
stack/commercialhaskell/2637 0
stack/commercialhaskell/602 0
stack/commercialhaskell/3420 0
stack/commercialhaskell/2636 0
stack/commercialhaskell/601 0
stack/commercialhaskell/1670 0
stack/commercialhaskell/3424 0
purescript/purescript/2119 0
stack/commercialhaskell/604 0
purescript/purescript/1098 0
stack/commercialhaskell/2643 0
stack/commercialhaskell/4362 0
stack/commercialhaskell/3428 0
purescript/purescript/3360 0
stack/commercialhaskell/1677 0
stack/commercialhaskell/607 0
purescript/purescript/1101 0
stack/commercialhaskell/3427 0
purescript/purescript/3359 0
purescript/purescript/2121 0
purescript/purescript/1100 0
stack/commercialhaskell/2642 0
stack/commercialhaskell/3429 0
stack/commercialhaskell/606 0
purescript/purescript/1099 0
stack/commercialhaskell/3426 0
stack/commercialhaskell/1676 0
purescript/purescript/3356 0
stack/commercialhaskell/3425 0
stack/commercialhaskell/4361 0
stack/commercialhaskell/1675 0
stack/commercialhaskell/605 0
purescript/purescript/2120 0
purescript/purescript/3355 0
stack/commercialhaskell/4360 0
stack/commercialhaskell/1674 0
purescript/purescript/3358 0
stack/commercialhaskell/613 0
purescript/purescript/3367 0
purescript/purescript/2131 0
purescript/purescript/3377 0
stack/commercialhaskell/2670 0
stack/commercialhaskell/4380 0
stack/commercialhaskell/3444 0
stack/commercialhaskell/1695 0
stack/commercialhaskell/3443 0
purescript/purescript/3376 0
purescript/purescript/1126 0
stack/commercialhaskell/1694 0
stack/commercialhaskell/2669 0
stack/commercialhaskell/623 0
purescript/purescript/2140 0
stack/commercialhaskell/3442 0
stack/commercialhaskell/622 0
stack/commercialhaskell/4379 0
stack/commercialhaskell/2668 0
purescript/purescript/1125 0
purescript/purescript/2139 0
stack/commercialhaskell/1693 0
purescript/purescript/3375 0
stack/commercialhaskell/4378 0
stack/commercialhaskell/2667 0
stack/commercialhaskell/621 0
purescript/purescript/2138 0
purescript/purescript/3373 0
stack/commercialhaskell/624 0
purescript/purescript/1127 0
stack/commercialhaskell/4381 0
stack/commercialhaskell/3445 0
stack/commercialhaskell/1699 0
purescript/purescript/3380 0
stack/commercialhaskell/1698 0
stack/commercialhaskell/4385 0
stack/commercialhaskell/629 0
purescript/purescript/2144 0
purescript/purescript/3379 0
purescript/purescript/1130 0
purescript/purescript/2143 0
purescript/purescript/1129 0
stack/commercialhaskell/628 0
stack/commercialhaskell/1697 0
purescript/purescript/1124 0
purescript/purescript/2142 0
purescript/purescript/1128 0
stack/commercialhaskell/627 0
stack/commercialhaskell/3447 0
stack/commercialhaskell/4383 0
stack/commercialhaskell/3446 0
stack/commercialhaskell/626 0
stack/commercialhaskell/4382 0
purescript/purescript/3378 0
purescript/purescript/2141 0
stack/commercialhaskell/625 0
stack/commercialhaskell/1696 0
stack/commercialhaskell/2671 0
stack/commercialhaskell/4384 0
stack/commercialhaskell/4377 0
stack/commercialhaskell/2666 0
stack/commercialhaskell/620 0
purescript/purescript/1120 0
stack/commercialhaskell/3437 0
stack/commercialhaskell/4371 0
stack/commercialhaskell/616 0
stack/commercialhaskell/1689 0
stack/commercialhaskell/615 0
stack/commercialhaskell/4370 0
purescript/purescript/2132 0
stack/commercialhaskell/2658 0
stack/commercialhaskell/3436 0
stack/commercialhaskell/1688 0
purescript/purescript/3371 0
purescript/purescript/2133 0
stack/commercialhaskell/614 0
purescript/purescript/3370 0
stack/commercialhaskell/3435 0
stack/commercialhaskell/1687 0
stack/commercialhaskell/2657 0
purescript/purescript/3369 0
stack/commercialhaskell/1686 0
stack/commercialhaskell/4369 0
stack/commercialhaskell/3434 0
purescript/purescript/1116 0
purescript/purescript/3368 0
stack/commercialhaskell/3433 0
stack/commercialhaskell/2656 0
purescript/purescript/1119 0
stack/commercialhaskell/3448 0
stack/commercialhaskell/1690 0
stack/commercialhaskell/3438 0
purescript/purescript/2137 0
stack/commercialhaskell/4376 0
stack/commercialhaskell/3441 0
stack/commercialhaskell/2665 0
purescript/purescript/1123 0
stack/commercialhaskell/1692 0
stack/commercialhaskell/2664 0
stack/commercialhaskell/4375 0
stack/commercialhaskell/619 0
stack/commercialhaskell/2663 0
purescript/purescript/2136 0
purescript/purescript/1122 0
stack/commercialhaskell/2659 0
stack/commercialhaskell/1691 0
stack/commercialhaskell/2662 0
stack/commercialhaskell/618 0
purescript/purescript/2135 0
stack/commercialhaskell/3440 0
purescript/purescript/1121 0
purescript/purescript/3372 0
stack/commercialhaskell/2661 0
stack/commercialhaskell/617 0
stack/commercialhaskell/4372 0
stack/commercialhaskell/2660 0
stack/commercialhaskell/3439 0
purescript/purescript/2134 0
stack/commercialhaskell/4373 0
purescript/purescript/2117 0
stack/commercialhaskell/2705 0
stack/commercialhaskell/4420 0
purescript/purescript/3459 0
stack/commercialhaskell/1788 0
stack/commercialhaskell/702 0
stack/commercialhaskell/2743 0
stack/commercialhaskell/1787 0
stack/commercialhaskell/701 0
stack/commercialhaskell/2742 0
purescript/purescript/3457 0
purescript/purescript/2205 0
stack/commercialhaskell/700 0
stack/commercialhaskell/4475 0
stack/commercialhaskell/1786 0
stack/commercialhaskell/2741 0
stack/commercialhaskell/699 0
stack/commercialhaskell/1785 0
purescript/purescript/2204 0
stack/commercialhaskell/1784 0
stack/commercialhaskell/2740 0
stack/commercialhaskell/698 0
stack/commercialhaskell/4473 0
stack/commercialhaskell/3518 0
stack/commercialhaskell/1783 0
purescript/purescript/3455 0
stack/commercialhaskell/2738 0
stack/commercialhaskell/697 0
stack/commercialhaskell/1789 0
stack/commercialhaskell/3519 0
stack/commercialhaskell/2744 0
stack/commercialhaskell/703 0
stack/commercialhaskell/707 0
stack/commercialhaskell/2749 0
stack/commercialhaskell/2748 0
purescript/purescript/3477 0
stack/commercialhaskell/3521 0
stack/commercialhaskell/706 0
purescript/purescript/1208 0
stack/commercialhaskell/4479 0
stack/commercialhaskell/2747 0
stack/commercialhaskell/705 0
purescript/purescript/1207 0
stack/commercialhaskell/4478 0
purescript/purescript/3454 0
purescript/purescript/3476 0
stack/commercialhaskell/4477 0
stack/commercialhaskell/1792 0
purescript/purescript/3471 0
purescript/purescript/2206 0
stack/commercialhaskell/2746 0
stack/commercialhaskell/3520 0
stack/commercialhaskell/704 0
stack/commercialhaskell/1791 0
purescript/purescript/3460 0
stack/commercialhaskell/4476 0
stack/commercialhaskell/1790 0
stack/commercialhaskell/2745 0
purescript/purescript/1206 0
purescript/purescript/3478 0
stack/commercialhaskell/4472 0
purescript/purescript/3453 0
stack/commercialhaskell/3515 0
stack/commercialhaskell/1774 0
purescript/purescript/3446 0
stack/commercialhaskell/2732 0
stack/commercialhaskell/690 0
purescript/purescript/2201 0
purescript/purescript/3445 0
purescript/purescript/2200 0
stack/commercialhaskell/2731 0
stack/commercialhaskell/4468 0
purescript/purescript/3444 0
stack/commercialhaskell/689 0
stack/commercialhaskell/1773 0
stack/commercialhaskell/2730 0
stack/commercialhaskell/688 0
purescript/purescript/3443 0
purescript/purescript/2199 0
purescript/purescript/3442 0
purescript/purescript/2198 0
stack/commercialhaskell/2729 0
stack/commercialhaskell/4467 0
stack/commercialhaskell/1772 0
purescript/purescript/3441 0
purescript/purescript/2197 0
stack/commercialhaskell/4466 0
purescript/purescript/2202 0
stack/commercialhaskell/1775 0
purescript/purescript/3447 0
stack/commercialhaskell/1776 0
stack/commercialhaskell/2737 0
stack/commercialhaskell/696 0
purescript/purescript/3452 0
stack/commercialhaskell/1781 0
stack/commercialhaskell/4471 0
purescript/purescript/3451 0
stack/commercialhaskell/2736 0
stack/commercialhaskell/1780 0
stack/commercialhaskell/2735 0
stack/commercialhaskell/695 0
stack/commercialhaskell/1779 0
stack/commercialhaskell/694 0
stack/commercialhaskell/1782 0
stack/commercialhaskell/3517 0
stack/commercialhaskell/4470 0
stack/commercialhaskell/1778 0
purescript/purescript/3450 0
purescript/purescript/3449 0
stack/commercialhaskell/692 0
stack/commercialhaskell/1777 0
stack/commercialhaskell/2734 0
purescript/purescript/3448 0
stack/commercialhaskell/2733 0
stack/commercialhaskell/3516 0
stack/commercialhaskell/691 0
purescript/purescript/2203 0
stack/commercialhaskell/693 0
stack/commercialhaskell/3522 0
purescript/purescript/3479 0
stack/commercialhaskell/4480 0
stack/commercialhaskell/4493 0
purescript/purescript/2209 0
purescript/purescript/3493 0
stack/commercialhaskell/718 0
stack/commercialhaskell/3539 0
stack/commercialhaskell/2765 0
purescript/purescript/1217 0
stack/commercialhaskell/717 0
stack/commercialhaskell/2764 0
stack/commercialhaskell/3538 0
stack/commercialhaskell/2763 0
stack/commercialhaskell/4492 0
purescript/purescript/1216 0
stack/commercialhaskell/1798 0
stack/commercialhaskell/3537 0
stack/commercialhaskell/4491 0
stack/commercialhaskell/4490 0
stack/commercialhaskell/2762 0
purescript/purescript/2208 0
stack/commercialhaskell/716 0
purescript/purescript/3492 0
stack/commercialhaskell/3535 0
stack/commercialhaskell/2761 0
stack/commercialhaskell/715 0
stack/commercialhaskell/3534 0
stack/commercialhaskell/3540 0
purescript/purescript/3494 0
stack/commercialhaskell/2766 0
stack/commercialhaskell/3541 0
purescript/purescript/3500 0
stack/commercialhaskell/3544 0
purescript/purescript/1222 0
stack/commercialhaskell/2769 0
purescript/purescript/2213 0
stack/commercialhaskell/721 0
purescript/purescript/1221 0
stack/commercialhaskell/3543 0
purescript/purescript/2212 0
stack/commercialhaskell/4495 0
stack/commercialhaskell/1801 0
purescript/purescript/3499 0
purescript/purescript/2207 0
purescript/purescript/1219 0
purescript/purescript/3496 0
stack/commercialhaskell/720 0
purescript/purescript/2211 0
purescript/purescript/1218 0
stack/commercialhaskell/2768 0
stack/commercialhaskell/3542 0
stack/commercialhaskell/4494 0
purescript/purescript/3495 0
stack/commercialhaskell/2767 0
stack/commercialhaskell/719 0
stack/commercialhaskell/1799 0
purescript/purescript/2210 0
stack/commercialhaskell/1800 0
stack/commercialhaskell/714 0
stack/commercialhaskell/3533 0
stack/commercialhaskell/4489 0
stack/commercialhaskell/2754 0
purescript/purescript/3484 0
stack/commercialhaskell/4484 0
stack/commercialhaskell/3527 0
stack/commercialhaskell/710 0
stack/commercialhaskell/2753 0
purescript/purescript/1212 0
stack/commercialhaskell/1795 0
stack/commercialhaskell/2752 0
stack/commercialhaskell/4483 0
purescript/purescript/1211 0
stack/commercialhaskell/3526 0
stack/commercialhaskell/711 0
purescript/purescript/3483 0
purescript/purescript/1210 0
stack/commercialhaskell/1794 0
stack/commercialhaskell/3524 0
purescript/purescript/3482 0
stack/commercialhaskell/4481 0
stack/commercialhaskell/2751 0
purescript/purescript/3481 0
purescript/purescript/3480 0
stack/commercialhaskell/709 0
purescript/purescript/1209 0
stack/commercialhaskell/3523 0
stack/commercialhaskell/2750 0
stack/commercialhaskell/4482 0
stack/commercialhaskell/2728 0
stack/commercialhaskell/3528 0
stack/commercialhaskell/4485 0
stack/commercialhaskell/2760 0
purescript/purescript/3491 0
purescript/purescript/1215 0
stack/commercialhaskell/2759 0
stack/commercialhaskell/4488 0
purescript/purescript/3490 0
stack/commercialhaskell/3532 0
purescript/purescript/3489 0
stack/commercialhaskell/2758 0
stack/commercialhaskell/713 0
stack/commercialhaskell/3531 0
stack/commercialhaskell/2757 0
purescript/purescript/3485 0
purescript/purescript/3488 0
stack/commercialhaskell/4487 0
stack/commercialhaskell/3530 0
purescript/purescript/1214 0
stack/commercialhaskell/2756 0
purescript/purescript/3487 0
stack/commercialhaskell/4486 0
stack/commercialhaskell/712 0
purescript/purescript/3486 0
stack/commercialhaskell/3529 0
stack/commercialhaskell/2755 0
stack/commercialhaskell/1796 0
purescript/purescript/1213 0
stack/commercialhaskell/1797 0
purescript/purescript/1172 0
stack/commercialhaskell/1771 0
stack/commercialhaskell/2727 0
purescript/purescript/1185 0
purescript/purescript/3421 0
stack/commercialhaskell/669 0
stack/commercialhaskell/1749 0
stack/commercialhaskell/668 0
stack/commercialhaskell/1748 0
stack/commercialhaskell/3495 0
purescript/purescript/3420 0
purescript/purescript/2175 0
purescript/purescript/1184 0
stack/commercialhaskell/4440 0
purescript/purescript/3419 0
stack/commercialhaskell/3494 0
stack/commercialhaskell/1747 0
stack/commercialhaskell/667 0
stack/commercialhaskell/1746 0
stack/commercialhaskell/666 0
stack/commercialhaskell/3493 0
stack/commercialhaskell/1745 0
stack/commercialhaskell/4439 0
purescript/purescript/1183 0
stack/commercialhaskell/1744 0
stack/commercialhaskell/3492 0
stack/commercialhaskell/4438 0
stack/commercialhaskell/665 0
stack/commercialhaskell/4441 0
stack/commercialhaskell/1750 0
stack/commercialhaskell/3496 0
stack/commercialhaskell/4442 0
stack/commercialhaskell/3504 0
stack/commercialhaskell/673 0
purescript/purescript/1188 0
stack/commercialhaskell/4446 0
stack/commercialhaskell/1754 0
stack/commercialhaskell/3502 0
stack/commercialhaskell/672 0
stack/commercialhaskell/4445 0
stack/commercialhaskell/671 0
stack/commercialhaskell/1753 0
stack/commercialhaskell/4444 0
stack/commercialhaskell/3501 0
purescript/purescript/1182 0
purescript/purescript/3426 0
stack/commercialhaskell/4443 0
stack/commercialhaskell/670 0
stack/commercialhaskell/3500 0
purescript/purescript/3424 0
stack/commercialhaskell/1752 0
purescript/purescript/1187 0
stack/commercialhaskell/3499 0
purescript/purescript/3422 0
stack/commercialhaskell/1751 0
purescript/purescript/2176 0
stack/commercialhaskell/3497 0
purescript/purescript/1186 0
purescript/purescript/2177 0
purescript/purescript/2178 0
stack/commercialhaskell/1743 0
stack/commercialhaskell/1742 0
stack/commercialhaskell/4424 0
stack/commercialhaskell/2708 0
stack/commercialhaskell/1737 0
stack/commercialhaskell/661 0
purescript/purescript/2170 0
purescript/purescript/3415 0
purescript/purescript/2169 0
stack/commercialhaskell/660 0
purescript/purescript/3414 0
stack/commercialhaskell/1736 0
purescript/purescript/1176 0
stack/commercialhaskell/2707 0
stack/commercialhaskell/4422 0
stack/commercialhaskell/1731 0
stack/commercialhaskell/659 0
